snapshot_date,currency,is_trading_day,opening_position_usd,net_buys_usd,net_sells_usd,closing_position_usd,confirmed_trade_count
2024-03-09,ZAR,False,6817368.56,0.0,0.0,6817368.56,0
2024-03-09,ZMW,False,-4022137.34,0.0,0.0,-4022137.34,0
2024-03-10,GHS,False,-1797713.55,0.0,0.0,-1797713.55,0
2024-03-10,KES,False,-2376240.59,0.0,0.0,-2376240.59,0
2024-03-10,NGN,False,14970999.72,0.0,0.0,14970999.72,0
2024-03-10,TZS,False,-23453699.57,0.0,0.0,-23453699.57,0
2024-03-10,UGX,False,-25998100.12,0.0,0.0,-25998100.12,0
2024-03-10,XAF,False,13174098.85,0.0,0.0,13174098.85,0
2024-03-10,ZAR,False,6817368.56,0.0,0.0,6817368.56,0
2024-03-10,ZMW,False,-4022137.34,0.0,0.0,-4022137.34,0
2024-03-11,GHS,True,-1797713.55,0.0,75499.82,-1873213.37,1
2024-03-11,KES,True,-2376240.59,415499.92,0.0,-1960740.67,2
2024-03-11,NGN,True,14970999.72,829999.97,826000.0,14974999.69,6
2024-03-11,TZS,True,-23453699.57,565500.01,68000.01,-22956199.57,2
2024-03-11,UGX,True,-25998100.12,490000.0,0.0,-25508100.12,1
2024-03-11,XAF,True,13174098.85,189999.95,118999.98,13245098.82,3
2024-03-11,ZAR,True,6817368.56,0.0,0.0,6817368.56,0
2024-03-11,ZMW,True,-4022137.34,210000.35,136499.7,-3948636.69,3
2024-03-12,GHS,True,-1873213.37,557997.94,0.0,-1315215.43,2
2024-03-12,KES,True,-1960740.67,0.0,0.0,-1960740.67,0
2024-03-12,NGN,True,14974999.69,0.0,666500.01,14308499.68,2
2024-03-12,TZS,True,-22956199.57,45500.0,0.0,-22910699.57,1
2024-03-12,UGX,True,-25508100.12,0.0,81999.99,-25590100.11,1
2024-03-12,XAF,True,13245098.82,0.0,92499.96,13152598.86,1
2024-03-12,ZAR,True,6817368.56,0.0,0.0,6817368.56,0
2024-03-12,ZMW,True,-3948636.69,658000.26,0.0,-3290636.43,2
2024-03-13,GHS,True,-1315215.43,0.0,333997.62,-1649213.05,1
2024-03-13,KES,True,-1960740.67,0.0,0.0,-1960740.67,0
2024-03-13,NGN,True,14308499.68,0.0,906000.02,13402499.66,5
2024-03-13,TZS,True,-22910699.57,248499.99,0.0,-22662199.58,2
2024-03-13,UGX,True,-25590100.11,0.0,280000.01,-25870100.12,1
2024-03-13,XAF,True,13152598.86,128500.06,119999.97,13161098.95,2
2024-03-13,ZAR,True,6817368.56,0.0,130998.91,6686369.65,1
2024-03-13,ZMW,True,-3290636.43,100001.08,690000.61,-3880635.96,2
2024-03-14,GHS,True,-1649213.05,86997.06,909503.65,-2471719.64,3
2024-03-14,KES,True,-1960740.67,177999.68,0.0,-1782740.99,1
2024-03-14,NGN,True,13402499.66,339500.0,653000.02,13088999.64,4
2024-03-14,TZS,True,-22662199.58,0.0,0.0,-22662199.58,0
2024-03-14,UGX,True,-25870100.12,0.0,2888499.98,-28758600.1,3
2024-03-14,XAF,True,13161098.95,1230499.88,286500.0,14105098.83,4
2024-03-14,ZAR,True,6686369.65,0.0,920001.31,5766368.34,4
2024-03-14,ZMW,True,-3880635.96,0.0,0.0,-3880635.96,0
2024-03-15,GHS,True,-2471719.64,0.0,237503.66,-2709223.3,2
2024-03-15,KES,True,-1782740.99,42499.95,1269999.85,-3010240.89,4
2024-03-15,NGN,True,13088999.64,92999.98,0.0,13181999.62,1
2024-03-15,TZS,True,-22662199.58,679499.98,314000.01,-22296699.61,6
2024-03-15,UGX,True,-28758600.1,130999.99,779500.0,-29407100.11,3
2024-03-15,XAF,True,14105098.83,0.0,127499.99,13977598.84,1
2024-03-15,ZAR,True,5766368.34,485502.56,441999.46,5809871.44,4
2024-03-15,ZMW,True,-3880635.96,398001.44,660501.53,-4143136.05,2
2024-03-16,GHS,False,-2709223.3,0.0,0.0,-2709223.3,0
2024-03-16,KES,False,-3010240.89,0.0,0.0,-3010240.89,0
2024-03-16,NGN,False,13181999.62,0.0,0.0,13181999.62,0
2024-03-16,TZS,False,-22296699.61,0.0,0.0,-22296699.61,0
2024-03-16,UGX,False,-29407100.11,0.0,0.0,-29407100.11,0
2024-03-16,XAF,False,13977598.84,0.0,0.0,13977598.84,0
2024-03-16,ZAR,False,5809871.44,0.0,0.0,5809871.44,0
2024-03-16,ZMW,False,-4143136.05,0.0,0.0,-4143136.05,0
2024-03-17,GHS,False,-2709223.3,0.0,0.0,-2709223.3,0
2024-03-17,KES,False,-3010240.89,0.0,0.0,-3010240.89,0
2024-03-17,NGN,False,13181999.62,0.0,0.0,13181999.62,0
2024-03-17,TZS,False,-22296699.61,0.0,0.0,-22296699.61,0
2024-03-17,UGX,False,-29407100.11,0.0,0.0,-29407100.11,0
2024-03-17,XAF,False,13977598.84,0.0,0.0,13977598.84,0
2024-03-17,ZAR,False,5809871.44,0.0,0.0,5809871.44,0
2024-03-17,ZMW,False,-4143136.05,0.0,0.0,-4143136.05,0
2024-03-18,GHS,True,-2709223.3,0.0,0.0,-2709223.3,0
2024-03-18,KES,True,-3010240.89,523000.14,353000.44,-2840241.19,5
2024-03-18,NGN,True,13181999.62,211499.99,0.0,13393499.61,1
2024-03-18,TZS,True,-22296699.61,0.0,594499.99,-22891199.6,2
2024-03-18,UGX,True,-29407100.11,247999.99,546500.01,-29705600.13,3
2024-03-18,XAF,True,13977598.84,0.0,0.0,13977598.84,0
2024-03-18,ZAR,True,5809871.44,1418497.14,362998.37,6865370.21,4
2024-03-18,ZMW,True,-4143136.05,96001.17,0.0,-4047134.88,1
2024-03-19,GHS,True,-2709223.3,711501.27,307500.0,-2305222.03,5
2024-03-19,KES,True,-2840241.19,211499.65,360000.13,-2988741.67,4
2024-03-19,NGN,True,13393499.61,65500.03,0.0,13458999.64,1
2024-03-19,TZS,True,-22891199.6,402000.01,975499.99,-23464699.58,4
2024-03-19,UGX,True,-29705600.13,358500.0,740500.0,-30087600.13,3
2024-03-19,XAF,True,13977598.84,35999.97,408500.1,13605098.71,4
2024-03-19,ZAR,True,6865370.21,145001.26,102001.35,6908370.12,3
2024-03-19,ZMW,True,-4047134.88,206001.89,0.0,-3841132.99,2
2024-03-20,GHS,True,-2305222.03,123000.76,221001.51,-2403222.78,2
2024-03-20,KES,True,-2988741.67,306499.81,205500.25,-2887742.11,2
2024-03-20,NGN,True,13458999.64,62000.02,501999.96,13018999.7,4
2024-03-20,TZS,True,-23464699.58,163000.01,413000.0,-23714699.57,2
2024-03-20,UGX,True,-30087600.13,171000.01,833499.98,-30750100.1,5
2024-03-20,XAF,True,13605098.71,0.0,404000.08,13201098.63,2
2024-03-20,ZAR,True,6908370.12,857499.02,301999.09,7463870.05,3
2024-03-20,ZMW,True,-3841132.99,0.0,304500.41,-4145633.4,2
2024-03-21,GHS,True,-2403222.78,0.0,365998.0,-2769220.78,3
2024-03-21,KES,True,-2887742.11,0.0,148500.01,-3036242.12,1
2024-03-21,NGN,True,13018999.7,336500.02,259499.95,13095999.77,3
2024-03-21,TZS,True,-23714699.57,103499.98,372999.99,-23984199.58,3
2024-03-21,UGX,True,-30750100.1,65000.0,473999.99,-31159100.09,3
2024-03-21,XAF,True,13201098.63,66500.03,1044000.1,12223598.56,5
2024-03-21,ZAR,True,7463870.05,749504.19,0.0,8213374.24,2
2024-03-21,ZMW,True,-4145633.4,410001.93,0.0,-3735631.47,3
2024-03-22,GHS,True,-2769220.78,0.0,820500.71,-3589721.49,1
2024-03-22,KES,True,-3036242.12,51000.24,917500.01,-3902741.89,3
2024-03-22,NGN,True,13095999.77,542499.98,65499.97,13572999.78,3
2024-03-22,TZS,True,-23984199.58,0.0,0.0,-23984199.58,0
2024-03-22,UGX,True,-31159100.09,210000.0,296500.0,-31245600.09,2
2024-03-22,XAF,True,12223598.56,753000.09,88000.04,12888598.61,3
2024-03-22,ZAR,True,8213374.24,486498.99,434000.46,8265872.77,5
2024-03-22,ZMW,True,-3735631.47,594001.17,0.0,-3141630.3,2
2024-03-23,GHS,False,-3589721.49,0.0,0.0,-3589721.49,0
2024-03-23,KES,False,-3902741.89,0.0,0.0,-3902741.89,0
2024-03-23,NGN,False,13572999.78,0.0,0.0,13572999.78,0
2024-03-23,TZS,False,-23984199.58,0.0,0.0,-23984199.58,0
2024-03-23,UGX,False,-31245600.09,0.0,0.0,-31245600.09,0
2024-03-23,XAF,False,12888598.61,0.0,0.0,12888598.61,0
2024-03-23,ZAR,False,8265872.77,0.0,0.0,8265872.77,0
2024-03-23,ZMW,False,-3141630.3,0.0,0.0,-3141630.3,0
2024-03-24,GHS,False,-3589721.49,0.0,0.0,-3589721.49,0
2024-03-24,KES,False,-3902741.89,0.0,0.0,-3902741.89,0
2024-03-24,NGN,False,13572999.78,0.0,0.0,13572999.78,0
2024-03-24,TZS,False,-23984199.58,0.0,0.0,-23984199.58,0
2024-03-24,UGX,False,-31245600.09,0.0,0.0,-31245600.09,0
2024-03-24,XAF,False,12888598.61,0.0,0.0,12888598.61,0
2024-03-24,ZAR,False,8265872.77,0.0,0.0,8265872.77,0
2024-03-24,ZMW,False,-3141630.3,0.0,0.0,-3141630.3,0
2024-03-25,GHS,True,-3589721.49,122000.06,457999.31,-3925720.74,3
2024-03-25,KES,True,-3902741.89,0.0,596000.39,-4498742.28,2
2024-03-25,NGN,True,13572999.78,0.0,203499.98,13369499.8,1
2024-03-25,TZS,True,-23984199.58,0.0,151500.03,-24135699.61,2
2024-03-25,UGX,True,-31245600.09,123500.01,217999.99,-31340100.07,3
2024-03-25,XAF,True,12888598.61,452499.92,1790000.03,11551098.5,3
2024-03-25,ZAR,True,8234672.77,148498.74,195002.13,8188169.38,2
2024-03-25,ZMW,True,-3141630.3,0.0,182500.23,-3324130.53,1
2024-03-26,GHS,True,-3925720.74,0.0,191998.6,-4117719.34,1
2024-03-26,KES,True,-4498742.28,222500.4,741000.11,-5017241.99,5
2024-03-26,NGN,True,13369499.8,59499.99,18000.02,13410999.77,2
2024-03-26,TZS,True,-24135699.61,397499.95,101000.0,-23839199.66,4
2024-03-26,UGX,True,-31340100.07,0.0,1077000.0,-32417100.07,2
2024-03-26,XAF,True,11551098.5,380000.01,378499.95,11552598.56,3
2024-03-26,ZAR,True,8188169.38,247001.67,809501.35,7625669.7,4
2024-03-26,ZMW,True,-3324130.53,302001.23,0.0,-3022129.3,1
2024-03-27,GHS,True,-4117719.34,216499.94,831002.92,-4732222.32,3
2024-03-27,KES,True,-5017241.99,235999.89,130499.89,-4911741.99,2
2024-03-27,NGN,True,13410999.77,0.0,220499.97,13190499.8,1
2024-03-27,TZS,True,-23839199.66,64499.98,396500.02,-24171199.7,5
2024-03-27,UGX,True,-32417100.07,39000.0,0.0,-32378100.07,1
2024-03-27,XAF,True,11552598.56,0.0,245499.96,11307098.6,2
2024-03-27,ZAR,True,7656869.7,220998.27,0.0,7877867.97,2
2024-03-27,ZMW,True,-3022129.3,63998.49,31000.55,-2989131.36,2
2024-03-28,GHS,True,-4732222.32,92999.42,548499.7,-5187722.6,4
2024-03-28,KES,True,-4911741.99,0.0,151999.88,-5063741.87,1
2024-03-28,NGN,True,13190499.8,87500.0,0.0,13277999.8,1
2024-03-28,TZS,True,-24171199.7,251500.01,193499.97,-24113199.66,4
2024-03-28,UGX,True,-32378100.07,494000.01,94500.01,-31978600.07,3
2024-03-28,XAF,True,11307098.6,935499.81,671499.98,11571098.43,4
2024-03-28,ZAR,True,7877867.97,731002.51,426500.12,8182370.36,4
2024-03-28,ZMW,True,-2989131.36,134498.3,698998.39,-3553631.45,2
2024-03-29,GHS,True,-5187722.6,0.0,0.0,-5187722.6,0
2024-03-29,KES,True,-5063741.87,666999.79,804999.58,-5201741.66,6
2024-03-29,NGN,True,13277999.8,0.0,1722999.92,11554999.88,3
2024-03-29,TZS,True,-24113199.66,359499.99,34500.0,-23788199.67,2
2024-03-29,UGX,True,-31978600.07,581500.0,141499.99,-31538600.06,5
2024-03-29,XAF,True,11571098.43,1086000.02,64500.01,12592598.44,4
2024-03-29,ZAR,True,8182370.36,0.0,0.0,8182370.36,0
2024-03-29,ZMW,True,-3553631.45,1411001.65,487499.73,-2630129.53,4
2024-03-30,GHS,False,-5187722.6,0.0,0.0,-5187722.6,0
2024-03-30,KES,False,-5201741.66,0.0,0.0,-5201741.66,0
2024-03-30,NGN,False,11554999.88,0.0,0.0,11554999.88,0
2024-03-30,TZS,False,-23788199.67,0.0,0.0,-23788199.67,0
2024-03-30,UGX,False,-31538600.06,0.0,0.0,-31538600.06,0
2024-03-30,XAF,False,12592598.44,0.0,0.0,12592598.44,0
2024-03-30,ZAR,False,8182370.36,0.0,0.0,8182370.36,0
2024-03-30,ZMW,False,-2630129.53,0.0,0.0,-2630129.53,0
2024-03-31,GHS,False,-5187722.6,0.0,0.0,-5187722.6,0
2024-03-31,KES,False,-5201741.66,0.0,0.0,-5201741.66,0
2024-03-31,NGN,False,11554999.88,0.0,0.0,11554999.88,0
2024-03-31,TZS,False,-23788199.67,0.0,0.0,-23788199.67,0
2024-03-31,UGX,False,-31538600.06,0.0,0.0,-31538600.06,0
2024-03-31,XAF,False,12592598.44,0.0,0.0,12592598.44,0
2024-03-31,ZAR,False,8182370.36,0.0,0.0,8182370.36,0
2024-03-31,ZMW,False,-2630129.53,0.0,0.0,-2630129.53,0
2024-04-01,GHS,True,-5187722.6,233498.89,1097000.13,-6051223.84,4
2024-04-01,KES,True,-5201741.66,355999.66,0.0,-4845742.0,2
2024-04-01,NGN,True,11554999.88,0.0,535499.97,11019499.91,1
2024-04-01,TZS,True,-23788199.67,0.0,386500.0,-24174699.67,1
2024-04-01,UGX,True,-31538600.06,257500.0,682000.0,-31963100.06,3
2024-04-01,XAF,True,12592598.44,165999.98,175000.03,12583598.39,2
2024-04-01,ZAR,True,8182370.36,20002.28,0.0,8202372.64,1
2024-04-01,ZMW,True,-2630129.53,137998.54,596498.98,-3088629.97,4
2024-04-02,GHS,True,-6051223.84,0.0,316998.53,-6368222.37,1
2024-04-02,KES,True,-4845742.0,0.0,151499.7,-4997241.7,1
2024-04-02,NGN,True,11019499.91,605000.03,1290499.98,10333999.96,4
2024-04-02,TZS,True,-24174699.67,1800000.05,611000.01,-22985699.63,6
2024-04-02,UGX,True,-31963100.06,415999.99,274000.0,-31821100.07,3
2024-04-02,XAF,True,12583598.39,472499.98,282000.0,12774098.37,3
2024-04-02,ZAR,True,8202372.64,38997.55,310001.59,7931368.6,2
2024-04-02,ZMW,True,-3088629.97,119499.19,0.0,-2969130.78,1
2024-04-03,GHS,True,-6368222.37,0.0,0.0,-6368222.37,0
2024-04-03,KES,True,-4997241.7,1274000.37,2212999.75,-5936241.08,4
2024-04-03,NGN,True,10333999.96,484000.04,1515000.0,9303000.0,3
2024-04-03,TZS,True,-22985699.63,100500.0,117999.97,-23003199.6,4
2024-04-03,UGX,True,-31821100.07,69999.99,944500.01,-32695600.09,2
2024-04-03,XAF,True,12774098.37,198500.05,796499.91,12176098.51,3
2024-04-03,ZAR,True,7931368.6,877998.75,276002.51,8533364.84,4
2024-04-03,ZMW,True,-2969130.78,272999.69,345498.99,-3041630.08,3
2024-04-04,GHS,True,-6368222.37,190997.28,620502.05,-6797727.14,3
2024-04-04,KES,True,-5936241.08,0.0,0.0,-5936241.08,0
2024-04-04,NGN,True,9303000.0,0.0,0.0,9303000.0,0
2024-04-04,TZS,True,-23003199.6,141499.99,0.0,-22861699.61,1
2024-04-04,UGX,True,-32695600.09,0.0,0.0,-32695600.09,0
2024-04-04,XAF,True,12176098.51,335000.06,1235999.82,11275098.75,7
2024-04-04,ZAR,True,8533364.84,569502.43,0.0,9102867.27,3
2024-04-04,ZMW,True,-3041630.08,92500.13,133499.06,-3082629.01,2
2024-04-05,GHS,True,-6797727.14,0.0,75501.32,-6873228.46,1
2024-04-05,KES,True,-5936241.08,283500.13,1178500.31,-6831241.26,3
2024-04-05,NGN,True,9303000.0,0.0,194499.97,9108500.03,1
2024-04-05,TZS,True,-22861699.61,0.0,185999.98,-23047699.59,1
2024-04-05,UGX,True,-32695600.09,0.0,293999.99,-32989600.08,2
2024-04-05,XAF,True,11275098.75,392999.93,0.0,11668098.68,2
2024-04-05,ZAR,True,9102867.27,499002.36,510999.69,9090869.94,4
2024-04-05,ZMW,True,-3082629.01,505001.23,581499.54,-3159127.32,3
2024-04-06,GHS,False,-6873228.46,0.0,0.0,-6873228.46,0
2024-04-06,KES,False,-6831241.26,0.0,0.0,-6831241.26,0
2024-04-06,NGN,False,9108500.03,0.0,0.0,9108500.03,0
2024-04-06,TZS,False,-23047699.59,0.0,0.0,-23047699.59,0
2024-04-06,UGX,False,-32989600.08,0.0,0.0,-32989600.08,0
2024-04-06,XAF,False,11668098.68,0.0,0.0,11668098.68,0
2024-04-06,ZAR,False,9090869.94,0.0,0.0,9090869.94,0
2024-04-06,ZMW,False,-3159127.32,0.0,0.0,-3159127.32,0
2024-04-07,GHS,False,-6873228.46,0.0,0.0,-6873228.46,0
2024-04-07,KES,False,-6831241.26,0.0,0.0,-6831241.26,0
2024-04-07,NGN,False,9108500.03,0.0,0.0,9108500.03,0
2024-04-07,TZS,False,-23047699.59,0.0,0.0,-23047699.59,0
2024-04-07,UGX,False,-32989600.08,0.0,0.0,-32989600.08,0
2024-04-07,XAF,False,11668098.68,0.0,0.0,11668098.68,0
2024-04-07,ZAR,False,9090869.94,0.0,0.0,9090869.94,0
2024-04-07,ZMW,False,-3159127.32,0.0,0.0,-3159127.32,0
2024-04-08,GHS,True,-6873228.46,584999.13,177999.05,-6466228.38,2
2024-04-08,KES,True,-6831241.26,1849999.62,443499.2,-5424740.84,5
2024-04-08,NGN,True,9108500.03,492000.04,0.0,9600500.07,1
2024-04-08,TZS,True,-23047699.59,155500.01,0.0,-22892199.58,1
2024-04-08,UGX,True,-32989600.08,682500.0,61000.0,-32368100.08,3
2024-04-08,XAF,True,11668098.68,482000.01,0.0,12150098.69,3
2024-04-08,ZAR,True,9090869.94,0.0,0.0,9090869.94,0
2024-04-08,ZMW,True,-3159127.32,1129497.81,94500.65,-2124130.16,4
2024-04-09,GHS,True,-6466228.38,177502.12,288502.23,-6577228.49,3
2024-04-09,KES,True,-5424740.84,0.0,256000.0,-5680740.84,2
2024-04-09,NGN,True,9600500.07,0.0,0.0,9600500.07,0
2024-04-09,TZS,True,-22892199.58,1514000.02,343499.98,-21721699.54,6
2024-04-09,UGX,True,-32368100.08,157500.0,240000.01,-32450600.09,2
2024-04-09,XAF,True,12150098.69,0.0,0.0,12150098.69,0
2024-04-09,ZAR,True,9090869.94,23998.7,0.0,9114868.64,1
2024-04-09,ZMW,True,-2124130.16,150999.97,768499.25,-2741629.44,4
2024-04-10,GHS,True,-6577228.49,1931499.62,131000.76,-4776729.63,3
2024-04-10,KES,True,-5680740.84,46500.05,0.0,-5634240.79,1
2024-04-10,NGN,True,9600500.07,475000.02,298999.99,9776500.1,2
2024-04-10,TZS,True,-21721699.54,382499.99,688500.01,-22027699.56,5
2024-04-10,UGX,True,-32450600.09,669499.99,78500.0,-31859600.1,4
2024-04-10,XAF,True,12150098.69,442499.9,0.0,12592598.59,2
2024-04-10,ZAR,True,9114868.64,550002.31,133001.37,9531869.58,3
2024-04-10,ZMW,True,-2741629.44,109000.34,122001.76,-2754630.86,2
2024-04-11,GHS,True,-4776729.63,85501.17,198499.48,-4889727.94,2
2024-04-11,KES,True,-5634240.79,199999.86,164999.71,-5599240.64,3
2024-04-11,NGN,True,9776500.1,0.0,1977000.03,7799500.07,2
2024-04-11,TZS,True,-22027699.56,0.0,408500.0,-22436199.56,2
2024-04-11,UGX,True,-31859600.1,0.0,220000.0,-32079600.1,1
2024-04-11,XAF,True,12592598.59,1275000.09,46500.05,13821098.63,5
2024-04-11,ZAR,True,9531869.58,179498.34,389001.13,9322366.79,3
2024-04-11,ZMW,True,-2754630.86,0.0,238001.35,-2992632.21,1
2024-04-12,GHS,True,-4889727.94,364495.06,386998.8,-4912231.68,4
2024-04-12,KES,True,-5599240.64,0.0,758499.79,-6357740.43,2
2024-04-12,NGN,True,7799500.07,759999.97,0.0,8559500.04,3
2024-04-12,TZS,True,-22436199.56,1620499.99,342999.99,-21158699.56,4
2024-04-12,UGX,True,-32079600.1,272499.98,38500.01,-31845600.13,3
2024-04-12,XAF,True,13821098.63,296000.04,593000.0,13524098.67,3
2024-04-12,ZAR,True,9322366.79,260998.0,485498.4,9097866.39,7
2024-04-12,ZMW,True,-2992632.21,700002.21,362502.4,-2655132.4,7
2024-04-13,GHS,False,-4912231.68,0.0,0.0,-4912231.68,0
2024-04-13,KES,False,-6357740.43,0.0,0.0,-6357740.43,0
2024-04-13,NGN,False,8559500.04,0.0,0.0,8559500.04,0
2024-04-13,TZS,False,-21158699.56,0.0,0.0,-21158699.56,0
2024-04-13,UGX,False,-31845600.13,0.0,0.0,-31845600.13,0
2024-04-13,XAF,False,13524098.67,0.0,0.0,13524098.67,0
2024-04-13,ZAR,False,9097866.39,0.0,0.0,9097866.39,0
2024-04-13,ZMW,False,-2655132.4,0.0,0.0,-2655132.4,0
2024-04-14,GHS,False,-4912231.68,0.0,0.0,-4912231.68,0
2024-04-14,KES,False,-6357740.43,0.0,0.0,-6357740.43,0
2024-04-14,NGN,False,8559500.04,0.0,0.0,8559500.04,0
2024-04-14,TZS,False,-21158699.56,0.0,0.0,-21158699.56,0
2024-04-14,UGX,False,-31845600.13,0.0,0.0,-31845600.13,0
2024-04-14,XAF,False,13524098.67,0.0,0.0,13524098.67,0
2024-04-14,ZAR,False,9097866.39,0.0,0.0,9097866.39,0
2024-04-14,ZMW,False,-2655132.4,0.0,0.0,-2655132.4,0
2024-04-15,GHS,True,-4912231.68,120002.68,203502.7,-4995731.7,2
2024-04-15,KES,True,-6357740.43,52999.85,0.0,-6304740.58,1
2024-04-15,NGN,True,8559500.04,229500.01,832999.98,7956000.07,7
2024-04-15,TZS,True,-21158699.56,783499.99,93999.98,-20469199.55,3
2024-04-15,UGX,True,-31845600.13,563000.0,0.0,-31282600.13,1
2024-04-15,XAF,True,13524098.67,77500.07,0.0,13601598.74,1
2024-04-15,ZAR,True,9097866.39,78997.82,0.0,9176864.21,1
2024-04-15,ZMW,True,-2655132.4,0.0,465498.44,-3120630.84,4
2024-04-16,GHS,True,-4995731.7,354997.03,0.0,-4640734.67,1
2024-04-16,KES,True,-6304740.58,0.0,768999.97,-7073740.55,2
2024-04-16,NGN,True,7956000.07,653499.94,0.0,8609500.01,2
2024-04-16,TZS,True,-20469199.55,0.0,359500.02,-20828699.57,1
2024-04-16,UGX,True,-31282600.13,180000.01,1025000.0,-32127600.12,6
2024-04-16,XAF,True,13601598.74,298000.08,0.0,13899598.82,1
2024-04-16,ZAR,True,9176864.21,230500.27,0.0,9407364.48,1
2024-04-16,ZMW,True,-3120630.84,312002.27,338999.92,-3147628.49,3
2024-04-17,GHS,True,-4640734.67,83996.75,109002.21,-4665740.13,3
2024-04-17,KES,True,-7073740.55,163000.14,0.0,-6910740.41,2
2024-04-17,NGN,True,8609500.01,440999.97,294500.0,8755999.98,4
2024-04-17,TZS,True,-20828699.57,283499.99,374500.0,-20919699.58,3
2024-04-17,UGX,True,-32127600.12,76500.01,621000.01,-32672100.12,3
2024-04-17,XAF,True,13899598.82,725999.98,491500.07,14134098.73,5
2024-04-17,ZAR,True,9407364.48,1578996.86,344000.58,10642360.76,3
2024-04-17,ZMW,True,-3147628.49,502998.02,411001.08,-3055631.55,4
2024-04-18,GHS,True,-4665740.13,0.0,0.0,-4665740.13,0
2024-04-18,KES,True,-6910740.41,1670500.34,409499.66,-5649739.73,4
2024-04-18,NGN,True,8755999.98,85500.0,99500.02,8741999.96,2
2024-04-18,TZS,True,-20919699.58,0.0,0.0,-20919699.58,0
2024-04-18,UGX,True,-32672100.12,540500.0,0.0,-32131600.12,1
2024-04-18,XAF,True,14134098.73,482500.03,277000.07,14339598.69,2
2024-04-18,ZAR,True,10642360.76,0.0,387998.54,10254362.22,1
2024-04-18,ZMW,True,-3055631.55,304498.79,163000.61,-2914133.37,3
2024-04-19,GHS,True,-4665740.13,497002.32,0.0,-4168737.81,3
2024-04-19,KES,True,-5649739.73,0.0,841500.22,-6491239.95,2
2024-04-19,NGN,True,8741999.96,0.0,520000.01,8221999.95,3
2024-04-19,TZS,True,-20919699.58,0.0,0.0,-20919699.58,0
2024-04-19,UGX,True,-32131600.12,191500.0,0.0,-31940100.12,2
2024-04-19,XAF,True,14339598.69,0.0,184500.06,14155098.63,1
2024-04-19,ZAR,True,10254362.22,429998.37,1398501.97,9285858.62,5
2024-04-19,ZMW,True,-2914133.37,313499.65,483497.45,-3084131.17,4
2024-04-20,GHS,False,-4168737.81,0.0,0.0,-4168737.81,0
2024-04-20,KES,False,-6491239.95,0.0,0.0,-6491239.95,0
2024-04-20,NGN,False,8221999.95,0.0,0.0,8221999.95,0
2024-04-20,TZS,False,-20919699.58,0.0,0.0,-20919699.58,0
2024-04-20,UGX,False,-31940100.12,0.0,0.0,-31940100.12,0
2024-04-20,XAF,False,14155098.63,0.0,0.0,14155098.63,0
2024-04-20,ZAR,False,9285858.62,0.0,0.0,9285858.62,0
2024-04-20,ZMW,False,-3084131.17,0.0,0.0,-3084131.17,0
2024-04-21,GHS,False,-4168737.81,0.0,0.0,-4168737.81,0
2024-04-21,KES,False,-6491239.95,0.0,0.0,-6491239.95,0
2024-04-21,NGN,False,8221999.95,0.0,0.0,8221999.95,0
2024-04-21,TZS,False,-20919699.58,0.0,0.0,-20919699.58,0
2024-04-21,UGX,False,-31940100.12,0.0,0.0,-31940100.12,0
2024-04-21,XAF,False,14155098.63,0.0,0.0,14155098.63,0
2024-04-21,ZAR,False,9285858.62,0.0,0.0,9285858.62,0
2024-04-21,ZMW,False,-3084131.17,0.0,0.0,-3084131.17,0
2024-04-22,GHS,True,-4168737.81,426498.92,29502.84,-3771741.73,3
2024-04-22,KES,True,-6491239.95,0.0,167999.97,-6659239.92,1
2024-04-22,NGN,True,8221999.95,520500.0,189500.02,8552999.93,3
2024-04-22,TZS,True,-20919699.58,609499.96,0.0,-20310199.62,3
2024-04-22,UGX,True,-31940100.12,181500.01,0.0,-31758600.11,1
2024-04-22,XAF,True,14155098.63,292000.01,0.0,14447098.64,1
2024-04-22,ZAR,True,9285858.62,314001.9,0.0,9599860.52,1
2024-04-22,ZMW,True,-3084131.17,0.0,0.0,-3084131.17,0
2024-04-23,GHS,True,-3771741.73,388498.4,210500.12,-3593743.45,2
2024-04-23,KES,True,-6659239.92,0.0,154500.38,-6813740.3,2
2024-04-23,NGN,True,8552999.93,0.0,327999.96,8224999.97,2
2024-04-23,TZS,True,-20310199.62,818500.0,208500.01,-19700199.63,5
2024-04-23,UGX,True,-31758600.11,967999.99,1112500.0,-31903100.12,3
2024-04-23,XAF,True,14447098.64,276999.96,0.0,14724098.6,2
2024-04-23,ZAR,True,9599860.52,1500501.1,347002.47,10753359.15,4
2024-04-23,ZMW,True,-3084131.17,1750499.62,848000.58,-2181632.13,6
2024-04-24,GHS,True,-3593743.45,145998.05,194998.87,-3642744.27,3
2024-04-24,KES,True,-6813740.3,542999.76,1308500.22,-7579240.76,5
2024-04-24,NGN,True,8224999.97,1558500.01,0.0,9783499.98,5
2024-04-24,TZS,True,-19700199.63,927500.0,0.0,-18772699.63,3
2024-04-24,UGX,True,-31903100.12,0.0,0.0,-31903100.12,0
2024-04-24,XAF,True,14724098.6,0.0,0.0,14724098.6,0
2024-04-24,ZAR,True,10753359.15,1094501.0,0.0,11847860.15,3
2024-04-24,ZMW,True,-2181632.13,0.0,0.0,-2181632.13,0
2024-04-25,GHS,True,-3642744.27,160499.37,163001.12,-3645246.02,2
